Batch Job Group ID,Batch Job Group Name,Job Plan ID,Job Plan Name,Parent Path,Target ID
15104995,WAIT_POS_RECON_FILE,15104732,SCD_RECON,,15104750
15104996,WAIT_UNIT_2_RECON_FILE,15104732,SCD_RECON,,15104752
15104997,WAIT_SUPERD_RECON,15104732,SCD_RECON,,15104753
15104998,SCD_To_Mulesoft_SCD_DW_Message,15104754,Message_SCD_To_Mulesoft_SCD_DW,,12946647
15104999,MIG_POST_VAL,15104755,MIG_POST_VAL,,15101078
15105000,WAIT_SCD_DWH_LOAD,15104755,MIG_POST_VAL,,15104738
15105001,Message_SCD_To_Mulesoft_SCD_DW,15104735,SCD_DWH_LOAD,,15104754
15105002,SA_CASH_MGMT,15104756,SA_CASH_MGMT,,15101063
15105004,SA_SOD_ADMIN,15104736,SCD_SOD,,15104763
15105005,WAIT_DWH_ABOR_RECON_FILE,15104757,SCD_DWH_RECON,,15104758
15105006,WAIT_DWH_FUND_DECOMP_RECON_FILE,15104757,SCD_DWH_RECON,,15104759
15105007,WAIT_DWH_GL_HOLDINGS_RECON_FILE,15104757,SCD_DWH_RECON,/SimCorp Dimension/Break_Fix/Constraint_Triggered_Plans/SCD_DWH_RECON,15104760
15105008,WAIT_DWH_IBOR_RECON_FILE,15104757,SCD_DWH_RECON,,15104761
15105009,WAIT_DWH_SETTLE_RECON_FILE,15104757,SCD_DWH_RECON,,15104762
15105010,DWHREC_ABOR_POS,15104757,SCD_DWH_RECON,/SimCorp Dimension/Break_Fix/Constraint_Triggered_Plans/SCD_DWH_RECON,15101083
15105011,DWHREC_FUND_DCMP,15104757,SCD_DWH_RECON,/SimCorp Dimension/Break_Fix/Constraint_Triggered_Plans/SCD_DWH_RECON,15101079
15105012,DWHREC_GLHOLDNG,15104757,SCD_DWH_RECON,,15101080
15105013,DWHREC_IBOR_POS,15104757,SCD_DWH_RECON,,15101081
15105014,DWHREC_IBOR_SETT,15104757,SCD_DWH_RECON,/SimCorp Dimension/Break_Fix/Constraint_Triggered_Plans/SCD_DWH_RECON,15101082
15105015,WAIT_SCD_DWH_LOAD,15104757,SCD_DWH_RECON,,15104738
15105016,SA_SOD_ADMIN,15104763,SA_SOD_ADMIN,,15100949
15105017,SA_PAYR_RAISE_GL,15104764,SA_PAYR_RAISE_STAT,,15104729
15105018,FLS_DEXS,15104766,FLS_DEXS,/SimCorp Dimension/Break_Fix/Plans/FLS_DEXS,15100996
15105019,Copy_To_SFTP_And_Archive_IntAdj_Scheds,15104766,FLS_DEXS,,15101006
15105020,Copy_To_SFTP_and_Archive_FI_SMF,15104766,FLS_DEXS,,15101006
15105021,Copy_To_SFTP_and_Archive_Repo_Trxns,15104766,FLS_DEXS,,15101006
15105022,Copy_To_SFTP_and_Archive_FI_Trxns,15104766,FLS_DEXS,,15101006
15105023,Copy_To_SFTP_and_Archive_VarSpread_Scheds,15104766,FLS_DEXS,/SimCorp Dimension/Break_Fix/Plans/FLS_DEXS,15101006
15105024,Copy_To_SFTP_and_Archive_SMF_CashFlow_Scheds,15104766,FLS_DEXS,,15101006
15105025,Copy_To_SFTP_and_Archive_POS_Holdings,15104766,FLS_DEXS,,15101006
15105026,Copy_To_SFTP_and_Archive_Yield_Curve_Points,15104766,FLS_DEXS,,15101006
15105027,Copy_To_SFTP_and_Archive_FX_SMF,15104766,FLS_DEXS,,15101006
15105028,Copy_To_SFTP_and_Archive_Repo_SMF,15104766,FLS_DEXS,,15101006
15105029,Copy_To_SFTP_and_Archive_Swap_SMF,15104766,FLS_DEXS,,15101006
15105030,Copy_To_SFTP_and_Archive_VarRate_Scheds,15104766,FLS_DEXS,,15101006
15105032,TRN_PMT_REC_AUXSTAT,15104768,PAYMENT_RECONCILLIATION,/SimCorp Dimension/Break_Fix/Scheduled_Plans/TRN_PMT_REC_AUXSTAT,15101092
15105033,EXTRACT_BANK_ACCOUNTS,15104769,SCD_EXTRACTS_6pm,,15101032
15105034,EXTRACT_SEC,15104769,SCD_EXTRACTS_6pm,,15101075
15105035,SOI,15104769,SCD_EXTRACTS_6pm,,15101017
15105036,AS_24D_CA_CR_SDTR,15104770,AS_24D_CA_CR_SDTR,,15101036
15105051,Extract_Application_Folder_From_Trigger_Path,15104772,DM_REF_BONDS_TRIGGERED,,15101104
15105052,DM_REF_BONDS,15104772,DM_REF_BONDS_TRIGGERED,,15101015
15105053,DM_REF_MKTDATA,15104773,DM_REF_MKTDATA_TRIGGERED,,15101016
15105054,DM_REF_PARTIES,15104774,DM_REF_PARTIES_TRIGGERED,,15101012
15105055,DM_REF_SMF,15104775,DM_REF_SMF_TRIGGERED,,15101013
15105056,Extract_Application_Folder_From_Trigger_Path,15104774,DM_REF_PARTIES_TRIGGERED,,15101104
15105057,TRN_EXT_CL_TRD,15104776,TRN_EXT_CL_TRD_TRIGGERED,,15101014
15105058,TRN_CASH,15104777,TRN_CASH_TRIGGERED_old,,15101018
15105059,Sync_Remote_To_Local,15104778,BCI_SYNC_SCD_TO_BCI,,15101007
15105060,SA_CASH_MGMT_FILE_MOVE,15104779,SA_CASH_MGMT_FILE_MOVE_TRIGGERED,,15101030
15105061,TM_DEPO_REPO,15104780,TM_DEPO_REPO_TRIGGERED,,15101031
15105062,TRN_FUT,15104781,TRN_FUT_TRIGGERED,,15101033
15105063,Extract_Application_Folder_From_Trigger_Path,15104781,TRN_FUT_TRIGGERED,,15101104
15105064,DM_REF_BANK_HOLIDAYS,15104782,DM_REF_BANK_HOLIDAYS_TRIGGERED,,15101034
15105065,PERF_INDEX_UNIDATA,15104784,PERF_INDEX_UNIDATA_TRIGGERED,,15101046
15105066,TRN_REPO,15104785,TRN_REPO_TRIGGERED,,15101048
15105067,TRN_SBB_O,15104786,TRN_SBB_O_TRIGGERED,,15101049
15105068,TRN_FX_OPT,15104787,TRN_FX_OPT_TRIGGERED,,15101050
15105069,TRN_IRS_BASIS,15104788,TRN_IRS_BASIS_TRIGGERED,,15101051
15105070,TRN_IRS_FI_FL,15104789,TRN_IRS_FI_FL_TRIGGERED,,15101052
15105071,TRN_OTC_OPT,15104790,TRN_OTC_OPT_TRIGGERED,,15101053
15105072,Extract_Application_Folder_From_Trigger_Path,15104790,TRN_OTC_OPT_TRIGGERED,,15101104
15105073,TRN_IRS_OIS_FI,15104791,TRN_IRS_OIS_FI_TRIGGERED,,15101055
15105074,TRN_IRS_OIS_FL,15104792,TRN_IRS_OIS_FL_TRIGGERED,,15101056
15105075,TRN_TRS,15104793,TRN_TRS_TRIGGERED,,15101054
15105076,Extract_Application_Folder_From_Trigger_Path,15104773,DM_REF_MKTDATA_TRIGGERED,,15101104
15105077,RECON_INT_DERIV_FILE_MOVE,15104794,RECON_INT_DERIV_FILE_MOVE_TRIGGERED,,15101058
15105078,DWHREC_FILE_MOVE,15104795,DWHREC_FILE_MOVE_TRIGGERED,,15101085
15105079,RE_CASH_MGMT,15104767,RE_CASH_MGMT,,15101045
15589390,IO_SETTLE_POSITIONS,15589384,IO_SETTLE_POSITIONS,,15101103
15105081,PERF_ME_CLIENT,15104805,SCD_PERF_ME,,15101043
15105082,PERF_ME_FUND,15104805,SCD_PERF_ME,,15101042
15105083,WAIT_SCD_DWH_LOAD,15104805,SCD_PERF_ME,,15104738
15105084,WAIT_SCD_PERF_DAILY,15104805,SCD_PERF_ME,,15104739
15105085,WAIT_SCD_PERF_DAILY,15104807,SCD_PERF_DWH_LOAD,,15104739
15105086,WAIT_SCD_PERF_ME,15104807,SCD_PERF_DWH_LOAD,,15104806
15105087,RE_PERF_DWH_LOAD,15104807,SCD_PERF_DWH_LOAD,,15101074
15105088,WAIT_SCD_DWH_LOAD,15104807,SCD_PERF_DWH_LOAD,,15104738
15105089,SET_DATE,15104811,SOD_SET_DATE,,15104862
15105090,WAIT_SCD_DWH_LOAD,15104811,SOD_SET_DATE,,15104738
15105091,WAIT_SOD_SET_DATE,15104736,SCD_SOD,/SimCorp Dimension/Break_Fix/Constraint_Triggered_Plans/SCD_SOD,15104815
15105092,RECON_NT_CSH_PMT,15104813,SCD_RECON_NT_CASH_PMT,,15101025
15105094,WAIT_SCD_RECON_NT_CASH_PMT,15104731,SCD_EOD_PROCESSING,,15104816
15105096,PERF_EXTRACT_UPD,15104733,SCD_PERF_DAILY,,15101088
15105097,SA_PAYR_RAISE_STAT,15104813,SCD_RECON_NT_CASH_PMT,,15104764
15105098,WAIT_SCD_RECON_NT_CASH_PMT,15104735,SCD_DWH_LOAD,,15104816
15105205,IO_SWAP_ID_MAPPING,15104894,IO_SWAP_ID_MAPPING,,15101103
27255438,IPD_PRFCLC_EXT,27255433,IPD_PRFCLC_EXT,,15101103
15105101,Copy_To_Direct_and_Archive,15104824,MANUAL_QUOTE,,15101004
15105102,MANUAL_QUOTE,15104824,MANUAL_QUOTE,,15104823
15105103,MANUAL_QUOTE,15104825,MANUAL_QUOTE,,15104824
15105104,WAIT_SOD_SET_DATE,15104756,SA_CASH_MGMT,,15104815
15105105,BCI_Callout_Rotation,15104827,Scheduled_BCI_Callout_Rotation,,15101121
15105107,TRN_PMT_REC_AUXSTAT,15104813,SCD_RECON_NT_CASH_PMT,,15101092
15105109,REF_EXTRACTS,15104829,SCD_EXTRACTS_POST_EOD,,15101032
15105111,SEC_EXTRACTS,15104829,SCD_EXTRACTS_POST_EOD,,15101075
15105112,SOI_EXTRACT,15104829,SCD_EXTRACTS_POST_EOD,,15101017
27255439,IPD_TRN_EXT,27255432,IPD_TRN_EXT,,15101103
15105114,Check_BatchJob_Log,15104823,MANUAL_QUOTE,,15104861
15105115,MANUAL_QUOTES,15104831,MANUAL_QUOTES,,15104823
15105116,WAIT_SCD_EOD_PROCESSING,15104829,SCD_EXTRACTS_POST_EOD,,15104737
15105118,RECON_INT_DERIV,15104833,RECON_INT_DERIV,,15101057
15105120,WAIT_DM_REF_MKTDATA_TRIGGERED,15104731,SCD_EOD_PROCESSING,,15104834
15214271,SA_CASH_MGMT,15214269,SA_CASH_MGMT,,15101063
15255879,Copy_To_SFTP_and_Archive_SMF_RepoFixing_Scheds,15104766,FLS_DEXS,/SimCorp Dimension/Break_Fix/Plans/FLS_DEXS,15101006
15265243,FLS_DEXS,15265219,FLS_DEXS_DO,,15104766
17672401,LE_NAME_UPD,17672392,LE_NAME_UPD,/SimCorp Dimension/BreakFix/Jobs/LE_NAME_UPD,15101103
15317435,RE_DWH_CLEAN,15317429,RE_DWH_CLEAN,,15317416
15317438,RE_DWH_CLEAN,15317423,RE_DWH_CLEAN,,15317429
15640685,WAIT_SCD_SOD,15104756,SA_CASH_MGMT,,15640663
15713558,SA_PAYR_RAISE_STAT,15104768,PAYMENT_RECONCILLIATION,/SimCorp Dimension/BreakFix/Scheduled_Plans/PAYMENT_RECONCILLIATION,15104764
15101233,MAN_EXT_CL_TRD,15100991,MAN_EXT_CL_TRD,,15101103
15714531,Set_Trigger_Variables,15713781,MAN_FORMULA_VALUE,,15715489
15714533,Copy_To_Archive,15713781,MAN_FORMULA_VALUE,/SimCorp Dimension/BreakFix/Plans/MAN_FORMULA_VALUE,15101010
15714535,Move_File_To_Folder,15713781,MAN_FORMULA_VALUE,,15713881
15714542,MAN_FORMULA_VALUE,15713781,MAN_FORMULA_VALUE,/SimCorp Dimension/BreakFix/Plans/MAN_FORMULA_VALUE,15713751
15714847,Copy_To_Manual_Archive,15713781,MAN_FORMULA_VALUE,,15101010
15714855,MAN_FORMULA_VALUE,15714853,MAN_FORMULA_VALUE,,15713781
15713777,MAN_FORMULA_VALUE,15713751,MAN_FORMULA_VALUE,,15101103
15828578,WAIT_SCD_EOD_PROCESSING,15828575,SCD_FLS_DEX_EXTRACT,,15104737
15828579,FLS_DEXS,15828575,SCD_FLS_DEX_EXTRACT,,15104766
15828580,SA_MOD_ADMIN,15828576,SA_MOD_ADMIN,,15828574
15828581,SA_MOD_ADMIN,15828575,SCD_FLS_DEX_EXTRACT,,15828576
15828602,FIN_REPO_RECON_DEXS,15828575,SCD_FLS_DEX_EXTRACT,,15826224
15831291,FIN_REPO_RECON_DEXS,15831290,FIN_REPO_RECON_DEXS,,15826152
15831292,WAIT_SCD_EOD_PROCESSING,15831290,FIN_REPO_RECON_DEXS,,15104737
15866826,PRF_REP_DAILY,15866816,PRF_REP_DAILY,,15824366
15866837,WAIT_SCD_PERF_DAILY,15866816,PRF_REP_DAILY,,15104739
15866857,PRF_REP_MONTHLY,15866847,PRF_REP_MONTHLY,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/PRF_REP_MONTHLY,15824369
15866870,WAIT_SCD_PERF_ME,15866847,PRF_REP_MONTHLY,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/PRF_REP_MONTHLY,15104806
15105100,MANUAL_QUOTE,15104823,MANUAL_QUOTE,,15101103
15950739,DM_REF_FORMULA_VALUE,15950737,DM_REF_FORMULA_VALUE,,15950733
15950741,Copy_To_Direct_and_Archive,15950737,DM_REF_FORMULA_VALUE,/SimCorp Dimension/BreakFix/Plans/DM_FORMULA_VALUE,15101004
15950754,DM_REF_FORMULA_VALUE,15950752,DM_REF_FORMULA_VALUE,/SimCorp Dimension/BreakFix/Triggered_Plans/DM_FORMULA_VALUE,15950737
15950764,Delete_From_Direct_After_Processing,15950737,DM_REF_FORMULA_VALUE,,15101005
16113155,STREPO_DEXS,16113154,SCD_STREPO_DEXS,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_STREPO_DEXS,15963278
16182336,WAIT_DWHREC_GLHOLDING,15104736,SCD_SOD,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_SOD,16180004
16195429,WAIT_DWH_GL_HOLDINGS_RECON_FILE,16195417,SCD_DWH_RECON_GLHOLDING,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON_GLHOLDING,15104760
16195440,WAIT_SCD_DWH_LOAD,16195417,SCD_DWH_RECON_GLHOLDING,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON_GLHOLDING,15104738
16195480,DWHREC_GLHOLDNG,16195417,SCD_DWH_RECON_GLHOLDING,,15101080
16195528,WAIT_DWH_RECON_GLHOLDING,15104757,SCD_DWH_RECON,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON,16180004
15101240,MIG_POST_VAL,15100998,MIG_POST_VAL,,15101103
16343837,SECURITY_DEAL_ID,16343832,SECURITY_DEAL_ID,,16343831
16343838,SECURITY_DEAL_ID,16343833,SECURITY_DEAL_ID,,16343832
15101200,PERF_CASH_BUCKETS,15100958,PERF_CASH_BUCKETS,,15101103
16343840,REPO_FLOAT_MAT,16343835,REPO_FLOAT_MAT,,16343834
16343841,Copy_To_SFTP_And_Archive,16343835,REPO_FLOAT_MAT,,15101006
16344669,WAIT_SCD_RECON_NT_CASH_PMT,16343833,SECURITY_DEAL_ID,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SECURITY_DEAL_ID,15104816
16430455,RECON_NT_CSH_PMT,16430453,RECON_NT_CASH_PMT,,15101025
16529773,REPO_FLOAT_MAT,16529766,SCD_REPO_FLOAT_MAT_POST_SOD,,16343835
16529777,WAIT_SCD_SOD,16529766,SCD_REPO_FLOAT_MAT_POST_SOD,,15640663
16530741,WAIT_SCD_REPO_FLOAT_MAT_POST_SOD,16530729,SCD_FRR_MAT_ALERT,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_FRR_MAT_ALERT,16529818
16530763,FRR_MAT_ALERT,16530729,SCD_FRR_MAT_ALERT,,16529651
15101202,PERF_DAILY_CLIENT,15100960,PERF_DAILY_CLIENT,,15101103
16572524,RE_DWH_PFC_CLEAN,16572517,RE_DWH_PFC_CLEAN,/SimCorp Dimension/BreakFix/Plans/RE_DWH_PFC_DELETE,16572501
16572537,RE_DWH_PFC_CLEAN,16572535,RE_DWH_PFC_CLEAN,/SimCorp Dimension/BreakFix/Scheduled_Plans/RE_DWH_PFC_DELETE,16572517
16576556,SA_EOD_ADMIN,16576551,SA_EOD_ADMIN,,15101020
16631785,DWHREC_ABOR_POS,16631783,DWH_RECON,/SimCorp Dimension/BreakFix/Adhoc_Plans/DWH_RECON,15101083
16631787,DWHREC_FUND_DCMP,16631783,DWH_RECON,,15101079
16631789,DWHREC_IBOR_POS,16631783,DWH_RECON,/SimCorp Dimension/BreakFix/Adhoc_Plans/DWH_RECON,15101081
16631791,DWHREC_IBOR_SETT,16631783,DWH_RECON,/SimCorp Dimension/BreakFix/Adhoc_Plans/DWH_RECON,15101082
20404180,PERF_DAILY_CLIENT_1,20404069,PERF_DAILY_CLIENT_1,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_CLIENT_1,15101103
16724117,TRN_CDS,16724114,TRN_CDS,,16724113
16724118,Copy_To_Direct_and_Archive,16724114,TRN_CDS,,15101004
16724119,Delete_From_Direct_After_Processing,16724114,TRN_CDS,,15101005
16724120,TRN_CDS,16724115,TRN_CDS_TRIGGERED,,16724114
17039858,Copy_To_SFTP_and_Archive_IO,15101063,SA_CASH_MGMT,/SimCorp Dimension/BreakFix/Plans/SA_CASH_MGMT,15101006
20404187,PERF_DAILY_CLIENT_2,20404083,PERF_DAILY_CLIENT_2,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_CLIENT_2,15101103
17044050,HIST_RETURN,17044048,HIST_RETURN,,17044047
17044088,HIST_RETURN,17044078,HIST_RETURN,,17044048
20404190,PERF_DAILY_CLIENT_3,20404097,PERF_DAILY_CLIENT_3,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_CLIENT_3,15101103
17191216,DM_REF_PORTF_DATA,17191213,DM_REF_PORTF_DATA,,17191212
17191217,DM_REF_PORTF_DATA,17191214,DM_REF_PORTF_DATA,,17191213
15101201,PERF_DAILY_FUND,15100959,PERF_DAILY_FUND,,15101103
17210539,DM_REF_MP,17210533,DM_REF_MP,,17210532
17210540,DM_REF_MP,17210534,DM_REF_MP,,17210533
20404198,PERF_DAILY_FUND_1,20404108,PERF_DAILY_FUND_1,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_FUND_1,15101103
17210542,DM_REF_FUNDDEFN_DATA,17210536,DM_REF_FUNDDEFN_DATA,,17210535
17210543,DM_REF_FUNDDEFN_DATA,17210537,DM_REF_FUNDDEFN_DATA,,17210536
20404200,PERF_DAILY_FUND_2,20404141,PERF_DAILY_FUND_2,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_FUND_2,15101103
17374409,TRN_BANK_ACC_OPN_BAL,17374406,TRN_BANK_ACC_OPN_BAL,,17374405
17374410,TRN_BANK_ACC_OPN_BAL,17374407,TRN_BANK_ACC_OPN_BAL,,17374406
17374411,Copy_To_Direct_and_Archive,17374406,TRN_BANK_ACC_OPN_BAL,,15101004
17374412,Delete_From_Direct_After_Processing,17374406,TRN_BANK_ACC_OPN_BAL,,15101005
20404215,PERF_DAILY_FUND_3,20404150,PERF_DAILY_FUND_3,/SimCorp Dimension/BreakFix/Jobs/PERF_DAILY_FUND_3,15101103
17428642,DM_FX_RATE_UPDT,17428637,DM_FX_RATE_UPDT,,17428636
17459938,TRN_CASH,17459937,TRN_CASH_TRIGGERED,,17044672
15101203,PERF_DAILY_INDEX,15100961,PERF_DAILY_INDEX,,15101103
17611135,DM_REF_PORTF_UPDT,17611132,DM_REF_PORTF_UPDT,,17611131
17611136,DM_REF_PORTF_UPDT,17611133,DM_REF_PORTF_UPDT,,17611132
15101420,PERF_EXTRACT_UPD,15101087,PERF_EXTRACT_UPD,,15101103
17672410,LE_NAME_UPD,17672408,LE_NAME_UPD,,17672392
17672423,LE_NAME_UPD,17672416,LE_NAME_UPD,,17672408
20294823,PERF_F_EXTRACT_UPD,20294821,PERF_F_EXTRACT_UPD,/SimCorp Dimension/BreakFix/Jobs/PERF_F_EXTRACT_UPD,15101103
17926714,DM_REF_PORTF_BNKACC,17926687,DM_REF_PORTF_BNKACC,,17926631
17926739,DM_REF_PORTF_BNKACC,17926733,DM_REF_PORTF_BNKACC,,17926687
18181377,WAIT_MARKET_CORRA_RATES,16529766,SCD_REPO_FLOAT_MAT_POST_SOD,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD,18181273
18287139,Move_To_Archive,18287132,DM_MKTDATA_IDXCONST,,18287133
18287140,DM_MKTDATA_IDXCONST,18287134,DM_MKTDATA_IDXCONST_TRIGGERED,,18287132
15101208,PERF_INDEX_UNIDATA,15100966,PERF_INDEX_UNIDATA,,15101103
18412991,SO_PFC_DEADLOCK_EXT,18412981,SO_PFC_DEADLOCK_EXT,,18412980
18412992,Move_To_Folder,18412981,SO_PFC_DEADLOCK_EXT,,18287133
18412993,SO_PFC_DEADLOCK_EXT,18412982,SCD_SO_PFC_DEADLOCK_EXT,,18412981
24138375,PERF_IUD_IMPORT,24138373,PERF_IUD_IMPORT,,15101103
18552847,SA_CR_REF_RATE_FIX,18552844,SA_CR_REF_RATE_FIX,,18552843
18552848,SA_CR_REF_RATE_FIX,18552845,SA_CR_REF_RATE_FIX,,18552844
18579207,SA_CR_REF_RATE_FIX,16529766,SCD_REPO_FLOAT_MAT_POST_SOD,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD,18552844
18669164,Direct_Archive,15101080,DWHREC_GLHOLDNG,,15101011
18671211,Delete_From_Direct_After_Processing_SCD_File,15101080,DWHREC_GLHOLDNG,/SimCorp Dimension/BreakFix/Plans/DWHREC_GLHOLDNG,15101005
15101239,PERF_MCDS,15100997,PERF_MCDS,,15101103
19712701,SO_GEN_REC_STATS_EXT,19712699,SO_GEN_REC_STATS_EXT,,19712609
19713178,Copy_To_SFTP_and_Archive,19712699,SO_GEN_REC_STATS_EXT,,15101006
15101205,PERF_ME_CLIENT,15100963,PERF_ME_CLIENT,,15101103
15101204,PERF_ME_FUND,15100962,PERF_ME_FUND,,15101103
31794794,PERF_WEEKLY_CLIENT_1,31794793,PERF_WEEKLY_CLIENT_1,,15101103
15101206,PERF_WEEKLY_FUND,15100964,PERF_WEEKLY_FUND,,15101103
31794849,PERF_WEEKLY_FUND_1,31794848,PERF_WEEKLY_FUND_1,,15101103
19906229,PRF_IRR_CALC,19906226,PRF_CALC_IRR,,19906228
19906230,PRF_IRR_CALC,19906227,PRF_IRR_CALC,,15101103
20188859,Copy_To_SFTP_and_Archive,20188857,AUDIT_ACTIVE_USERS,,15101006
20188861,AUDIT_ACTIVE_USERS,20188857,AUDIT_ACTIVE_USERS,,20187947
15824371,PRF_REP_DAILY,15824365,PRF_REP_DAILY,,15101103
20294880,PERF_F_EXTRACT_UPD,20294828,PERF_F_EXTRACT_UPD,,20294821
29349622,PRF_REP_DAILY_1,29349614,PRF_REP_DAILY_1,,15101103
29349623,PRF_REP_DAILY_2,29349615,PRF_REP_DAILY_2,,15101103
15824379,PRF_REP_MONTHLY,15824368,PRF_REP_MONTHLY,,15101103
15101207,RE_CASH_MGMT,15100965,RE_CASH_MGMT,,15101103
15317419,RE_DWH_CLEAN,15317416,RE_DWH_CLEAN,/SimCorp Dimension/Break_Fix/Jobs/RE_DWH_CLEAN,15101103
19731365,RE_DWH_FUND_CLEANUP,19731353,RE_DWH_FUND_CLEANUP,,15101103
20740008,TRN_SWAPTION,20739884,TRN_SWAPTION_TRIGGERED,,15101068
20775879,WAIT_SWIFT_CASH_RECON_FILE,15104813,SCD_RECON_NT_CASH_PMT,,20775877
20775880,SWIFT_CHECK_FOR_MT_FILES,15104813,SCD_RECON_NT_CASH_PMT,,20776628
20935681,Wait_EDM_To_SCD_Market_Prices,20935607,SCD_MANUAL_QUOTE,,15104743
20936396,WAIT_DM_REF_MKTDATA_TRIGGERED,20935607,SCD_MANUAL_QUOTE,,15104834
20936668,MANUAL_QUOTE,20935607,SCD_MANUAL_QUOTE,,15104823
21527003,EXTMGR_START_OF_DAY_MOVE_FILES,21527001,EXTMGR_START_OF_DAY_MOVE_FILES,,21527002
15101182,RE_DWH_LOAD,15100938,RE_DWH_LOAD,,15101103
22185787,RECON_NT_POS_IAB_590,15101026,RECON_NT_POS_IAB,,22185785
19731364,RE_DWH_LOAD_PLAN,19731352,RE_DWH_LOAD_PLAN,,15101103
24138376,Copy_To_Direct_and_Archive,24138372,PERF_IUD_IMPORT,,15101004
24138377,Delete_From_Direct_After_Processing,24138372,PERF_IUD_IMPORT,,15101005
24138378,PERF_IUD_IMPORT,24138372,PERF_IUD_IMPORT,,24138373
24138379,PERF_IUD_IMPORT,24138374,PERF_IUD_IMPORT,,24138372
24138380,Check_BatchJob_Log,24138373,PERF_IUD_IMPORT,,15104861
19731362,RE_DWH_PFC_1,19731350,RE_DWH_PFC_1,,15101103
19731363,RE_DWH_PFC_2,19731351,RE_DWH_PFC_2,,15101103
24391937,DM_EXT_REF_RATES_CO,24391930,DM_EXT_REF_RATES_CO,,24391928
24391938,DM_EXT_REF_RATES_SO,24391931,DM_EXT_REF_RATES_SO,,24391929
24391939,DM_EXT_REF_RATES_SO,24391932,WAIT_MARKET_SOFR_RATES,,24391931
16572515,RE_DWH_PFC_CLEAN,16572501,RE_DWH_PFC_CLEAN,,15101103
24476337,SA_CASHFORE_ALLCCY,24476144,SA_CASHFORE_ALLCCY,,24476153
24476371,SA_CASHFORE_ALLCCY,15104756,SA_CASH_MGMT,,24476144
19731366,RE_DWH_POS_CLEANUP,19731354,RE_DWH_POS_CLEANUP,,15101103
24512596,TRN_DIV_SWAP,24512593,TRN_DIV_SWAP,,24512592
24512597,Copy_To_Direct_and_Archive,24512593,TRN_DIV_SWAP,,15101004
