Batch Job Group ID,Batch Job Group Name,Job Plan ID,Job Plan Name,Parent Path,Target ID
24512598,Delete_From_Direct_After_Processing,24512593,TRN_DIV_SWAP,,15101005
24512599,TRN_DIV_SWAP,24512594,TRN_DIV_SWAP_TRIGGERED,,24512593
25333505,Delete_From_Direct_After_Processing,15104824,MANUAL_QUOTE,,15101005
25361080,DM_EXT_WHT_DEDUC,25361077,SCD_AIM_WHT_DEDUCTIONS,,25361079
25361081,WAIT_SCD_SOD,25361077,SCD_AIM_WHT_DEDUCTIONS,,15640663
25361082,WAIT_SOD_SET_DATE,25361077,SCD_AIM_WHT_DEDUCTIONS,,15104815
15101234,RE_PERF_DWH_LOAD,15100992,RE_PERF_DWH_LOAD,,15101103
26596682,DM_COPY_NT_CASH_PMT,26596679,DM_COPY_NT_CASH_PMT,,26596678
26596683,Copy_To_SFTP_and_Archive,26596679,DM_COPY_NT_CASH_PMT,,15101006
26596684,DM_COPY_NT_CASH_PMT,26596680,DM_COPY_NT_CASH_PMT,,26596679
26622011,DM_REF_SEC_ALL,26622008,DM_REF_SEC_ALL,,15101017
26622280,DM_REF_EXTRACTS,26622066,DM_EXT_EDM_SMF,,15101032
26622433,REF_SMF,26622066,DM_EXT_EDM_SMF,,15101075
15101183,RECON_INT_BNK_CB,15100939,RECON_INT_BNK_CB,,15101103
27288574,DM_COPY_NT_POS_FILE,27288551,DM_COPY_NT_POS_FILE,,27288472
27288604,Copy_To_SFTP_and_Archive,27288551,DM_COPY_NT_POS_FILE,,15101006
27288622,DM_COPY_NT_POS_FILE,27288620,DM_COPY_NT_POS_FILE,,27288551
15101219,RECON_INT_DERIV,15100977,RECON_INT_DERIV,,15101103
28026832,DM_FX_RATE_COPY,28026830,DM_FX_RATE_COPY,,28026826
28027032,DM_FX_RATE_COPY,28027017,DM_FX_RATE_COPY,,28026830
15101184,RECON_INT_UNIT_1,15100940,RECON_INT_UNIT_1,,15101103
28241267,SA_REF_RATES_ZERO,28241240,SA_REF_RATES_ZERO,,28241076
28241303,SA_REF_RATES_ZERO,16529766,SCD_REPO_FLOAT_MAT_POST_SOD,,28241240
28441013,RE_DWH_LOAD_ADHOC,28441011,RE_DWH_LOAD_ADHOC,,28441012
29212849,Copy_To_Direct_and_Archive,29212846,RECON_NT_WHT_FILE_MOVE,,15101004
29212850,RECON_NT_WHT_FILE_MOVE,29212847,RECON_NT_WHT_FILE_MOVE_TRIGGERED,,29212846
29349450,WAIT_SCD_PERF_DAILY_2,29349446,SCD_PERF_REP_DAILY_1,,29349610
29349452,PERF_REP_DAILY_1,29349446,SCD_PERF_REP_DAILY_1,,29349612
29349618,WAIT_SCD_PERF_DAILY_2,29349609,SCD_PERF_REP_DAILY_2,/SimCorp Dimension/BreakFix/Constraint_Triggered_Plans/SCD_PERF_REP_DAILY_2,29349610
29349619,PERF_REP_DAILY_2,29349609,SCD_PERF_REP_DAILY_2,,29349613
15101185,RECON_INT_UNIT_2,15100941,RECON_INT_UNIT_2,,15101103
30023179,DM_EXT_HLD_STD_CTRT,30023173,DM_EXT_HLD_STD_CTRT,/DM_EXT_HLD_STD_CTRT,30143172
15101186,RECON_NT_CSH_BAL,15100942,RECON_NT_CSH_BAL,,15101103
30023181,DM_HLD_EST_YLD_CURV,30023175,DM_HLD_EST_YLD_CURV,,30023174
30023182,DM_HLD_EST_YLD_CURV,30023176,DM_HLD_EST_YLD_CURV,,30023174
30143176,DM_EXT_HLD_STD_CTRT,30143172,DM_EXT_HLD_STD_CTRT,,30023171
15101187,RECON_NT_CSH_PMT,15100943,RECON_NT_CSH_PMT,,15101103
30975888,TRN_EXT_RECON,30975887,TRN_EXT_RECON,,30973335
30975889,Copy_To_Direct_and_Archive,30975887,TRN_EXT_RECON,,15101004
30975890,Delete_From_Direct_After_Processing,30975887,TRN_EXT_RECON,,15101005
15101188,RECON_NT_POS_IAB,15100944,RECON_NT_POS_IAB,,15101103
31262041,DM_REF_FCDIV,31262038,DM_REF_FCDIV,,31262037
31262042,DM_REF_FCDIV,31262039,DM_REF_FCDIV,,31262038
22185786,RECON_NT_POS_IAB_590,22185785,RECON_NT_POS_IAB_590,,15101103
15101190,RECON_NT_POS_IO,15100946,RECON_NT_POS_IO,,15101103
32123407,WAIT_SCD_PERF_DAILY_1,32123403,SCD_PERF_DAILY_2,,
32123408,PERF_DAILY_2,32123403,SCD_PERF_DAILY_2,,32123405
32123409,PERF_DAILY_3,32123404,SCD_PERF_DAILY_3,,32123406
32123410,WAIT_SCD_PERF_DAILY_2,32123404,SCD_PERF_DAILY_3,,29349610
15101191,RECON_NT_TRX,15100947,RECON_NT_TRX,,15101103
32184742,DM_COPY_DWHREC,32184740,DM_COPY_DWHREC,,32184700
32184840,DM_COPY_DWHREC,32184792,DM_COPY_DWHREC,,32184740
32185240,Copy_To_SFTP_and_Archive,32184740,DM_COPY_DWHREC,,15101006
15101189,RECON_NT_WTAX,15100945,RECON_NT_WTAX,,15101103
32680776,SO_DWHREC_GLHOL_CL,32680773,SO_DWHREC_GLHOL_CL,,32680772
32680777,SO_DWHREC_GLHOL_CL,32680774,SO_DWHREC_GLHOL_CL,,32680773
19908188,REF_DATA_IAB,19908185,REF_DATA_IAB,,15101103
15101236,REF_SMF,15100994,REF_SMF,,15101103
15105209,REF_SMF_LFCONTRACTS,15104897,REF_SMF_LFCONTRACTS,,15101103
16343839,REPO_FLOAT_MAT,16343834,REPO_FLOAT_MAT,,15101103
15101224,SA_CASH_MGMT,15100982,SA_CASH_MGMT,,15101103
17036922,SA_CASH_MGMT_IO,17036918,SA_CASH_MGMT_IO,,15101103
24476165,SA_CASHFORE_ALLCCY,24476153,SA_CASHFORE_ALLCCY,/SimCorp Dimension/BreakFix/Jobs/SA_CASHFORE_ALLCCY,15101103
15101442,TRN_CAP_PAY,15101112,TRN_CAP_PAY,,15101105
15101443,Copy_To_Direct_and_Archive,15101112,TRN_CAP_PAY,,15101004
15101444,Delete_From_Direct_After_Processing,15101112,TRN_CAP_PAY,,15101005
15101445,TRN_PDWN_LN_FAC,15101113,TRN_PDWN_LN_FAC,,15101106
15101446,Copy_To_Direct_and_Archive,15101113,TRN_PDWN_LN_FAC,,15101004
15101447,Delete_From_Direct_After_Processing,15101113,TRN_PDWN_LN_FAC,,15101005
15101448,TRN_LN_FAC_ROL,15101114,TRN_LN_FAC_ROL,,15101110
15101449,Copy_To_Direct_and_Archive,15101114,TRN_LN_FAC_ROL,,15101004
15101450,Delete_From_Direct_After_Processing,15101114,TRN_LN_FAC_ROL,,15101005
15101451,TRN_ALT_INV_INC_EXP,15101115,TRN_ALT_INV_INC_EXP,,15101107
15101452,Copy_To_Direct_and_Archive,15101115,TRN_ALT_INV_INC_EXP,,15101004
15101453,Delete_From_Direct_After_Processing,15101115,TRN_ALT_INV_INC_EXP,,15101005
15101454,TRN_LN_FAC_DWN,15101116,TRN_LN_FAC_DWN,,15101109
15101455,Copy_To_Direct_and_Archive,15101116,TRN_LN_FAC_DWN,,15101004
15101456,Delete_From_Direct_After_Processing,15101116,TRN_LN_FAC_DWN,,15101005
15101457,TRN_BOOK_CORR,15101117,TRN_BOOK_CORR,,15101108
15101458,Copy_To_Direct_and_Archive,15101117,TRN_BOOK_CORR,,15101004
15101459,Delete_From_Direct_After_Processing,15101117,TRN_BOOK_CORR,,15101005
15101460,bcIMC_Callout,15101118,BCI_Callout,,446505
15101463,Copy_To_Direct_and_Archive,15101120,DM_ALT_INV_MV,,15101004
15101464,DM_ALT_INV_MV,15101120,DM_ALT_INV_MV,,15101111
15101465,Delete_From_Direct_After_Processing,15101120,DM_ALT_INV_MV,,15101005
18552846,SA_CR_REF_RATE_FIX,18552843,SA_CR_REF_RATE_FIX,,15101103
15101467,ADHOC_PERF_DAILY_FUN,15101123,ADHOC_PERF_DAILY_FUN,,15101122
17573335,SA_DWH_REC_STATS,17573320,SA_DWH_REC_STATS,/SimCorp Dimension/BreakFix/Jobs/Extracts_And_Reporting/SA_DWH_REC_STATS,15101103
15101192,SA_EOD_ADMIN,15100948,SA_EOD_ADMIN,,15101103
15101470,ADHOC_PERF_DAILY_CLI,15101126,ADHOC_PERF_DAILY_CLI,,15101125
15101198,SA_EOD_PMT,15100955,SA_EOD_PMT,,15101103
15101472,ADHOC_PERF_DAILY_IDX,15101128,ADHOC_PERF_DAILY_IDX,,15101127
15828577,SA_MOD_ADMIN,15828574,SA_MOD_ADMIN,,15101103
15101474,ADHOC_PERF_DEX_UPD,15101129,ADHOC_PERF_DEX_UPD,,15101130
15104961,SA_PAYR_RAISE_GL,15104729,SA_PAYR_RAISE_STAT,,15101103
15101476,ADHOC_PERF_LBF,15101132,ADHOC_PERF_LBF,,15101131
28241102,SA_REF_RATES_ZERO,28241076,SA_REF_RATES_ZERO,/SimCorp Dimension/BreakFix/Jobs/SA_REF_RATES_ZERO,15101103
15101478,ADHOC_PERF_ME_CLIENT,15101133,ADHOC_PERF_ME_CLIENT,,15101134
15101193,SA_SOD_ADMIN,15100949,SA_SOD_ADMIN,,15101103
15101480,ADHOC_PERF_ME_FUND,15101136,ADHOC_PERF_ME_FUND,,15101135
15105144,DWHREC_GLHOLDNG,15104863,DWHREC_GLHOLDNG_TRIGGERED,,15101080
15105145,DWHREC_FUND_DCMP,15104864,DWHREC_FUND_DCMP_TRIGGERED,,15101079
15105146,DWHREC_ABOR_POS,15104865,DWHREC_ABOR_POS_TRIGGERED,,15101083
15105147,DWHREC_IBOR_POS,15104866,DWHREC_IBOR_POS_TRIGGERED,,15101081
15105148,DWHREC_IBOR_SETT,15104867,DWHREC_IBOR_SETT_TRIGGERED,,15101082
15105149,DWHREC_SCD_FILE_MOVE,15104865,DWHREC_ABOR_POS_TRIGGERED,,15101084
15105150,DWHREC_SCD_FILE_MOVE,15104864,DWHREC_FUND_DCMP_TRIGGERED,,15101084
15105151,TRN_CAP_PAY,15104868,TRN_CAP_PAY_TRIGGERED,,15101112
15105152,TRN_PDWN_LN_FAC,15104869,TRN_PDWN_LN_FAC_TRIGGERED,,15101113
15105153,TRN_LN_FAC_ROL,15104870,TRN_LN_FAC_ROL_TRIGGERED,,15101114
15105154,TRN_ALT_INV_INC_EXP,15104871,TRN_ALT_INV_INC_EXP_TRIGGERED,,15101115
15105155,TRN_LN_FAC_DWN,15104872,TRN_LN_FAC_DWN_TRIGGERED,,15101116
15105156,TRN_BOOK_CORR,15104873,TRN_BOOK_CORR_TRIGGERED,,15101117
15105157,Receive_Email_And_Save_Attachment,15104875,PROCESS_EMAIL,,15104798
15105158,Email_Submit_Batch_Job,15104875,PROCESS_EMAIL,,15104800
15105159,Validate_User_For_Job,15104875,PROCESS_EMAIL,,15104801
15105160,Find_Folder_And_FTP_File,15104875,PROCESS_EMAIL,,15104799
15105161,PROCESS_EMAIL,15104876,PROCESS_SCD_BATCH_EMAIL_TRIGGERED,,15104875
16343836,SECURITY_DEAL_ID,16343831,SECURITY_DEAL_ID,,15101103
15105163,FX_HEDGE_EXTRACT,15104878,EXTRACT_FX_HEDGES,,15104877
15105164,Copy_To_SFTP_And_Archive,15104878,EXTRACT_FX_HEDGES,,15101006
15105165,BCI_Move_From_FTP_To_Local,15104879,BCI_MOVE_FX_HEDGES_OLD,,15104478
15105166,BCI_Copy_To_Archive,15104879,BCI_MOVE_FX_HEDGES_OLD,,15104455
15105168,BCI_MOVE_FX_HEDGES,15104880,BCI_FX_HEDGING_IRR_TRIGGERED,,15104879
15105169,BCI_Remove_Date_From_FileName,15104879,BCI_MOVE_FX_HEDGES_OLD,,15104479
15105170,BCI_Remove_String_From_FileName,15104879,BCI_MOVE_FX_HEDGES_OLD,,15104480
15105172,Swift_Files_Get_And_FTP_SCD,15104881,SWIFT_FILES_GET_AND_FTP_SCD,,15101119
15105175,SWIFT_MOVE_TO_COMM_SERVER,15104883,SWIFT_MOVE_TO_COMM_SERVER,,15104882
15105176,BCI_FTP_To_Integration,15104884,BCI_FTP_TO_INTEGRATION,,15104819
15105177,BCI_FTP_TO_INTEGRATION,15104885,BCI_FTP_TO_INTEGRATION,,15104884
15105178,DM_ALT_INV_MV,15104874,DM_ALT_INV_MV_TRIGGERED,,15101120
15105179,BCI_Move_To_Archive,15104884,BCI_FTP_TO_INTEGRATION,,15104481
15105180,AUDIT_REPORTS,15104886,AUDIT_REPORTS,,15104820
15105181,Copy_To_SFTP_and_Archive_RESTN_AGE,15104886,AUDIT_REPORTS,,15101006
15105182,Copy_To_SFTP_and_Archive_Fee_Age,15104886,AUDIT_REPORTS,,15101006
15105183,Copy_To_SFTP_and_Archive_Fee_Adj,15104886,AUDIT_REPORTS,,15101006
15105184,AUDIT_REPORTS,15104887,AUDIT_REPORTS,,15104886
32339846,SO_CBU_CLEANUP,32339843,SO_CBU_CLEANUP,,15101103
15105186,AR_MTHLY,15104888,AR_MTHLY,,15104889
15105187,Copy_To_SFTP_and_Archive_BackDate,15104888,AR_MTHLY,,15101006
15105188,Copy_To_SFTP_and_Archive_Amort,15104888,AR_MTHLY,,15101006
15105189,Copy_To_SFTP_and_Archive_Resn_Age,15104888,AR_MTHLY,,15101006
15105190,Copy_To_SFTP_and_Archive_Fee_Age,15104888,AR_MTHLY,,15101006
15105191,Copy_To_SFTP_and_Archive_Fee_Adj,15104888,AR_MTHLY,,15101006
15105192,Copy_To_SFTP_and_Archive_Audit_Trail,15104888,AR_MTHLY,,15101006
15105193,Copy_To_SFTP_and_Archive_Manual_GL,15104888,AR_MTHLY,,15101006
15105194,Copy_To_SFTP_and_Archive_BookCor,15104888,AR_MTHLY,,15101006
15105195,AR_MTHLY,15104890,AR_MTHLY,,15104888
32680775,SO_DWHREC_GLHOL_CL,32680772,SO_DWHREC_GLHOL_CL,,15101103
15105197,AR_ADHOC,15104892,AR_ADHOC,,15104891
15105198,Copy_To_SFTP_and_Archive_Setup_Fund,15104892,AR_ADHOC,,15101006
15105199,Copy_To_SFTP_and_Archive_Setup_PG,15104892,AR_ADHOC,,15101006
15105200,Copy_To_SFTP_and_Archive_Setup_PF,15104892,AR_ADHOC,,15101006
15105201,Copy_To_SFTP_and_Archive_Setup_MP,15104892,AR_ADHOC,,15101006
15105202,Copy_To_SFTP_and_Archive_Setup_Bank,15104892,AR_ADHOC,,15101006
15105203,Copy_To_SFTP_and_Archive_Setup_Cust,15104892,AR_ADHOC,,15101006
15105204,AR_ADHOC,15104893,AR_ADHOC,,15104892
19712647,SO_GEN_REC_STATS_EXT,19712609,SO_GEN_REC_STATS_EXT,/SimCorp Dimension/BreakFix/Jobs/SO_GEN_REC_STATS_EXT,15101103
15105206,IO_SWAP_ID_MAPPING,15104895,IO_SWAP_ID_MAPPING,,15104894
15105207,Copy_To_SFTP_and_Archive,15104895,IO_SWAP_ID_MAPPING,,15101006
15105208,IO_SWAP_ID_MAPPING,15104896,IO_SWAP_ID_MAPPING,,15104895
18412990,SO_PFC_DEADLOCK_EXT,18412980,SO_PFC_DEADLOCK_EXT,,15101103
15105210,REF_SMF_LFCONTRACTS,15104898,REF_SMF_LFCONTRACTS,,15104897
15105211,Copy_To_SFTP_and_Archive_LFCONTRACTS,15104898,REF_SMF_LFCONTRACTS,,15101006
15105212,REF_SMF_LFCONTRACTS,15104899,REF_SMF_LFCONTRACTS,,15104898
28439905,SO_V_BUS_DATA,28439904,SO_V_BUS_DATA,,15101103
15105214,AR_SYS_CHG,15104901,AR_SYS_CHG,,15104900
15105215,AR_SYS_CHG,15104902,AR_SYS_CHG,,15104901
15105216,Copy_To_Archive_And_FTP_To_SCD,15104903,GET_YIELD_SPREADS,,15101008
15105217,GET_YIELD_SPREADS,15104904,GET_YIELD_SPREADS,,15104903
15105218,Copy_To_SFTP_and_Archive_Profile_Change,15104901,AR_SYS_CHG,,15101006
15963280,STREPO_DEXS,15963277,STREPO_DEXS,,15101103
15105220,RE_PERF_DWH_LOAD,15104908,ADHOC_RE_PERF_DWH_LOAD,,15101074
15105221,Copy_To_SFTP_And_Archive,15104909,FX_FWD_RPT,,15101006
15105222,FX_FWD_RPT,15104909,FX_FWD_RPT,/SimCorp Dimension/Break_Fix/Plans/Extracts_And_Reporting/FX_HEDGE_RPT,15104905
15105223,WAIT_SUPERD_PRICES,15104914,CHECK_EOD_PRICES,,15104745
15357685,Email_Manual_Move_File,15357668,MANUAL_MOVE_TO_TRANSACTIONS,/SimCorp Dimension/Break_Fix/Plans/Process_Email/MANUAL_MOVE_TO_TRANSACTIONS,15357523
15357763,MANUAL_MOVE_TO_TRANSACTIONS,15357759,MANUAL_MOVE_TO_TRANSACTIONS,,15357668
15370781,Email_Manual_Move_File,15370743,SFTP_MOVE_TO_MANUAL,,15357523
15370800,SFTP_MOVE_TO_MANUAL,15370697,SFTP_MOVE_TO_MANUAL,,15370743
15453404,CHECK_SCD_EOD_PROCESSING,15447790,CHECK_SCD_EOD_PROCESSING,,15448242
15580611,CHECK_SOD_DWH_LOAD,15580598,CHECK_SOD_DWH_LOAD,,15578524
15101194,TM_DEPO_REPO,15100951,TM_DEPO_REPO,,15101103
15589392,IO_SETTLE_POSITIONS,15589385,IO_SETTLE_POSITIONS,,15589384
15589393,IO_SETTLE_POSITIONS,15589386,IO_SETTLE_POSITIONS,,15589385
15589394,Copy_To_SFTP_And_Archive,15589385,IO_SETTLE_POSITIONS,,15101006
15622465,Check_File_Age,15622460,CHECK_FILE_AGE,,15622459
15623551,CHECK_SYSTEM_DATE,15623549,CHECK_SYSTEM_DATE,,15623548
15101437,TRN_ALT_INV_INC_EXP,15101107,TRN_ALT_INV_INC_EXP,,15101103
15661419,IO_FUT_TXN,15661413,IO_FUT_TXN,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/IO_FUT_TXN,15660857
15661434,Copy_To_SFTP_and_Archive,15661413,IO_FUT_TXN,,15101006
15661444,IO_FUT_TXN,15660870,IO_FUT_TXN,,15661413
17374408,TRN_BANK_ACC_OPN_BAL,17374405,TRN_BANK_ACC_OPN_BAL,,15101103
15755429,FX_REAL_G_L,15755427,FX_REAL_G_L,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/FX_REAL_G_L,15755369
15755431,Copy_To_SFTP_and_Archive,15755427,FX_REAL_G_L,,15101006
15101438,TRN_BOOK_CORR,15101108,TRN_BOOK_CORR,,15101103
15824372,PRF_REP_DAILY,15824366,PRF_REP_DAILY,/Plans/Performance/PRF_REP_DAILY,15824365
15824373,Copy_To_SFTP_and_Archive_PRF_REP_C,15824366,PRF_REP_DAILY,,15101006
15824374,Copy_To_SFTP_and_Archive_PRF_INDX,15824366,PRF_REP_DAILY,,15101006
15824375,Copy_To_SFTP_and_Archive_PRF_CALC,15824366,PRF_REP_DAILY,,15101006
15824377,Copy_To_SFTP_and_Archive_PRF_PORT,15824366,PRF_REP_DAILY,,15101006
15824378,PRF_REP_DAILY,15824367,PRF_REP_DAILY,,15824366
15101435,TRN_CAP_PAY,15101105,TRN_CAP_PAY,,15101103
15824380,PRF_REP_MONTHLY,15824369,PRF_REP_MONTHLY,,15824368
15824381,Copy_To_SFTP_and_Archive,15824369,PRF_REP_MONTHLY,,15101006
15824382,PRF_REP_MONTHLY,15824370,PRF_REP_MONTHLY,,15824369
15101181,TRN_CASH,15100937,TRN_CASH,,15101103
15826154,FIN_REPO_RECON_DEXS,15826152,FIN_REPO_RECON_DEXS,,15826123
15826181,Copy_To_SFTP_and_Archive,15826152,FIN_REPO_RECON_DEXS,,15101006
15826227,FIN_REPO_RECON_DEXS,15826224,FIN_REPO_RECON_DEXS,,15826152
15938902,ABAT_DISABLE_ALERT,15938898,ABAT_DISABLE_ALERT_Queue_Stopped,,15938896
15938903,ABAT_ENABLE_ALERT,15938899,ABAT_ENABLE_ALERT_Queue_Stopped,,15938897
15101225,TRN_CCS_BASIS,15100983,TRN_CCS_BASIS,,15101103
15963281,STREPO_DEXS,15963278,STREPO_DEXS,,15963277
15963282,Copy_To_SFTP_and_Archive,15963278,STREPO_DEXS,,15101006
15963283,STREPO_DEXS,15963279,STREPO_DEXS_DO,,15963278
15101227,TRN_CCS_FI_FI,15100985,TRN_CCS_FI_FI,,15101103
16007969,DIV_TXN_TD,16007966,DIV_TXN_TD,,16007965
16007970,Copy_To_SFTP_And_Archive,16007966,DIV_TXN_TD,,15101006
16007971,DIV_TXN_TD,16007967,DIV_TXN_TD,,16007966
16013614,Copy_To_SFTP_and_Archive,16013611,ADHOC_PRF_REP,,15101006
16013615,ADHOC_PRF_REP,16013612,ADHOC_PRF_REP,,16013611
16086040,Copy_To_SFTP_and_Archive_Setup_Bank,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16086042,Copy_To_SFTP_and_Archive_Setup_Custody,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16086051,Copy_To_SFTP_and_Archive_Setup_Model_Port,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16086056,Copy_To_SFTP_and_Archive_Setup_Port,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16086066,Copy_To_SFTP_and_Archive_Setup_Port_Group,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16086077,Copy_To_SFTP_and_Archive_Setup_Fund,15104888,AR_MTHLY,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY,15101006
16096727,CREATE_ARCHIVE_FOLDER,16096725,CREATE_ARCHIVE_FOLDER,,16096724
15101226,TRN_CCS_FI_FL,15100984,TRN_CCS_FI_FL,,15101103
16174110,TRN_EXT,16174108,TRN_EXT,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/TRN_EXT,16174092
16174112,Copy_To_SFTP_and_Archive,16174108,TRN_EXT,/SimCorp Dimension/BreakFix/Plans/Extracts_And_Reporting/TRN_EXT,15101006
16174117,TRN_EXT,16174115,TRN_EXT,,16174108
16724116,TRN_CDS,16724113,TRN_CDS,,15101103
16318718,DM_EXT_DIV_TRXNS,16318715,DM_EXT_DIV_TRXNS,,16318714
16318720,Copy_To_SFTP_And_Archive,16318715,DM_EXT_DIV_TRXNS,,15101006
16318721,DM_EXT_DIV_TRXNS,16318716,DM_EXT_DIV_TRXNS,,16318715
15101229,TRN_CDSOPT,15100987,TRN_CDSOPT,,15101103
16410064,TRN_EXT_CO,16410062,TRN_EXT_CO,,16410061
16410065,Copy_To_SFTP_And_Archive,16410062,TRN_EXT_CO,,15101006
16449613,PRF_REP_DAILY,16449598,PRF_REP_DAILY,,15824366
16463123,Copy_To_SFTP_and_Archive,16463111,MOVE_FILE_MANUAL_JOB,,15101006
16463200,MOVE_FILE_MANUAL_JOB,16463193,MOVE_FILE_MANUAL_JOB,,16463111
15101232,TRN_DIV_CAP_EVENT,15100990,TRN_DIV_CAP_EVENT,,15101103
16529657,FLS_POS_HOLDINGS,16529648,FLS_POS_HOLDINGS,,16529647
16529658,Copy_To_SFTP_And_Archive,16529648,FLS_POS_HOLDINGS,,15101006
16529659,FLS_POS_HOLDINGS,16529649,FLS_POS_HOLDINGS,,16529648
24512595,TRN_DIV_SWAP,24512592,TRN_DIV_SWAP,,15101103
16529661,FRR_MAT_ALERT,16529651,FRR_MAT_ALERT,,16529650
16529662,Copy_To_SFTP_And_Archive,16529651,FRR_MAT_ALERT,,15101006
16174103,TRN_EXT,16174092,TRN_EXT,,15101103
16679466,VAL_EOD_ADMIN,16679464,VAL_EOD_ADMIN,,16657222
16679538,Copy_To_SFTP_and_Archive,16679464,VAL_EOD_ADMIN,,15101006
16697172,VAL_EOD_ADMIN,16697170,VAL_EOD_ADMIN,,16679464
16743853,BCI_Copy_To_Archive_And_Move,16743690,SCD_SUPPORT_VAL_EOD_ADMIN,,15104455
16743891,BCI_Move_From_FTP_To_Local,16743690,SCD_SUPPORT_VAL_EOD_ADMIN,,15104478
16911391,DIV_TXN_TD,16911369,DIV_TXN_TD,,16007966
15101177,TRN_EXT_CL_TRD,15100933,TRN_EXT_CL_TRD,,15101103
16410063,TRN_EXT_CO,16410061,TRN_EXT_CO,,15101103
16979941,DWHREC_GLHOLDNG,16979934,ADHOC_DWHREC_GLHOLDNG,,15101080
16979946,DWHREC_IBOR_POS,16979935,ADHOC_DWHREC_IBOR_POS,,15101081
16979947,DWHREC_IBOR_SETT,16979936,ADHOC_DWHREC_IBOR_SETT,,15101082
16985789,DWHREC_ABOR_POS,16979928,ADHOC_DWHREC_ABOR_POS,,15101083
16986597,Delete_From_Direct_After_Processing_DWH_FILE,16986591,ADHOC_DWHREC_FUND_DCMP,,15101005
16986598,Direct_Archive_SCD_FILE,16986591,ADHOC_DWHREC_FUND_DCMP,,15101011
16986599,Delete_From_Direct_After_Processing_SCD_FILE,16986591,ADHOC_DWHREC_FUND_DCMP,,15101005
16986634,ADHOC_DWHRC_FUND_DCP,16986591,ADHOC_DWHREC_FUND_DCMP,,16979931
16986638,ADHOC_DWHREC_FUND_DCMP,16979933,ADHOC_DWHREC_FUND_DCMP,,16986591
16986646,Direct_Archive_SCD_FILE,16986640,ADHOC_DWHREC_ABOR_POS,,15101011
16986647,Delete_From_Direct_After_Processing_DWH_FILE,16986640,ADHOC_DWHREC_ABOR_POS,,15101005
